,date,predictions
107,2008-01-17 05:42:57.542400,760.2888
108,2008-01-17 09:21:07.142400,756.23926
109,2008-01-17 12:59:16.742400,752.95386
110,2008-01-17 16:37:26.342400,758.33936
111,2008-01-17 20:15:35.942400,785.4959
112,2008-01-17 23:53:45.542400,738.2743
113,2008-01-18 03:31:55.142400,706.7749
114,2008-01-18 07:10:04.742400,719.64246
115,2008-01-18 10:48:14.342400,704.9952
116,2008-01-18 14:26:23.942400,683.946
117,2008-01-18 18:04:33.542400,681.5531
118,2008-01-18 21:42:43.142400,686.7459
119,2008-01-19 01:20:52.742400,724.1409
120,2008-01-19 04:59:02.342400,658.15857
121,2008-01-19 08:37:11.942400,645.81067
122,2008-01-19 12:15:21.542400,641.3278
123,2008-01-19 15:53:31.142400,637.187
124,2008-01-19 19:31:40.742400,610.187
125,2008-01-19 23:09:50.342400,590.4967
126,2008-01-20 02:47:59.942400,646.286
127,2008-01-20 06:26:09.542400,579.894
128,2008-01-20 10:04:19.142400,594.4198
129,2008-01-20 13:42:28.742400,576.1119
130,2008-01-20 17:20:38.342400,518.5813
131,2008-01-20 20:58:47.942400,502.8679
132,2008-01-21 00:36:57.542400,483.03116
133,2008-01-21 04:15:07.142400,480.93774
134,2008-01-21 07:53:16.742400,507.66782
135,2008-01-21 11:31:26.342400,497.55844
136,2008-01-21 15:09:35.942400,481.60815
137,2008-01-21 18:47:45.542400,473.3577
138,2008-01-21 22:25:55.142400,455.61398
139,2008-01-22 02:04:04.742400,417.82098
140,2008-01-22 05:42:14.342400,414.71964
141,2008-01-22 09:20:23.942400,427.9925
142,2008-01-22 12:58:33.542400,421.41266
143,2008-01-22 16:36:43.142400,418.80902
144,2008-01-22 20:14:52.742400,420.24484
145,2008-01-22 23:53:02.342400,422.49445
146,2008-01-23 03:31:11.942400,412.3624
147,2008-01-23 07:09:21.542400,415.33487
148,2008-01-23 10:47:31.142400,438.961
149,2008-01-23 14:25:40.742400,415.2632
150,2008-01-23 18:03:50.342400,406.326
151,2008-01-23 21:41:59.942400,407.87656
152,2008-01-24 01:20:09.542400,417.59332
153,2008-01-24 04:58:19.142400,404.36252
154,2008-01-24 08:36:28.742400,410.0964
155,2008-01-24 12:14:38.342400,412.9105
156,2008-01-24 15:52:47.942400,388.601
157,2008-01-24 19:30:57.542400,360.2248
158,2008-01-24 23:09:07.142400,374.65244
159,2008-01-25 02:47:16.742400,390.55414
160,2008-01-25 06:25:26.342400,372.7952
161,2008-01-25 10:03:35.942400,390.89566
162,2008-01-25 13:41:45.542400,376.43994
163,2008-01-25 17:19:55.142400,371.6588
164,2008-01-25 20:58:04.742400,371.4768
165,2008-01-26 00:36:14.342400,369.35202
166,2008-01-26 04:14:23.942400,350.54364
167,2008-01-26 07:52:33.542400,346.39734
168,2008-01-26 11:30:43.142400,362.62228
169,2008-01-26 15:08:52.742400,353.33133
170,2008-01-26 18:47:02.342400,370.03723
171,2008-01-26 22:25:11.942400,373.52103
172,2008-01-27 02:03:21.542400,358.07397
173,2008-01-27 05:41:31.142400,341.41977
174,2008-01-27 09:19:40.742400,352.5201
175,2008-01-27 12:57:50.342400,359.48645
176,2008-01-27 16:35:59.942400,356.7864
177,2008-01-27 20:14:09.542400,377.0065
178,2008-01-27 23:52:19.142400,371.27878
179,2008-01-28 03:30:28.742400,373.14972
180,2008-01-28 07:08:38.342400,354.0261
181,2008-01-28 10:46:47.942400,357.65128
182,2008-01-28 14:24:57.542400,380.35867
183,2008-01-28 18:03:07.142400,367.86343
184,2008-01-28 21:41:16.742400,360.1673
185,2008-01-29 01:19:26.342400,365.16125
186,2008-01-29 04:57:35.942400,366.66867
187,2008-01-29 08:35:45.542400,348.11774
188,2008-01-29 12:13:55.142400,359.3774
189,2008-01-29 15:52:04.742400,340.01816
190,2008-01-29 19:30:14.342400,343.73285
191,2008-01-29 23:08:23.942400,344.41064
192,2008-01-30 02:46:33.542400,349.98993
193,2008-01-30 06:24:43.142400,341.146
194,2008-01-30 10:02:52.742400,333.06857
195,2008-01-30 13:41:02.342400,342.7596
196,2008-01-30 17:19:11.942400,342.53873
197,2008-01-30 20:57:21.542400,348.39355
198,2008-01-31 00:35:31.142400,349.38693
199,2008-01-31 04:13:40.742400,347.53705
200,2008-01-31 07:51:50.342400,358.80423
201,2008-01-31 11:29:59.942400,364.49268
202,2008-01-31 15:08:09.542400,395.03647
203,2008-01-31 18:46:19.142400,405.96106
204,2008-01-31 22:24:28.742400,410.03308
205,2008-02-01 02:02:38.342400,421.52127
206,2008-02-01 05:40:47.942400,442.57874
207,2008-02-01 09:18:57.542400,440.02945
208,2008-02-01 12:57:07.142400,442.67142
209,2008-02-01 16:35:16.742400,488.6022
210,2008-02-01 20:13:26.342400,517.3409
211,2008-02-01 23:51:35.942400,537.8081
212,2008-02-02 03:29:45.542400,537.5305
213,2008-02-02 07:07:55.142400,525.3386
214,2008-02-02 10:46:04.742400,528.3365
215,2008-02-02 14:24:14.342400,569.0773
216,2008-02-02 18:02:23.942400,562.42004
217,2008-02-02 21:40:33.542400,549.5405
218,2008-02-03 01:18:43.142400,530.25775
219,2008-02-03 04:56:52.742400,526.52985
220,2008-02-03 08:35:02.342400,583.40564
221,2008-02-03 12:13:11.942400,577.9484
222,2008-02-03 15:51:21.542400,550.84607
223,2008-02-03 19:29:31.142400,530.36285
224,2008-02-03 23:07:40.742400,554.6641
225,2008-02-04 02:45:50.342400,545.00507
226,2008-02-04 06:23:59.942400,512.77924
227,2008-02-04 10:02:09.542400,550.48944
228,2008-02-04 13:40:19.142400,536.7883
229,2008-02-04 17:18:28.742400,535.4296
230,2008-02-04 20:56:38.342400,514.84045
231,2008-02-05 00:34:47.942400,521.9193
232,2008-02-05 04:12:57.542400,524.31036
233,2008-02-05 07:51:07.142400,508.0825
234,2008-02-05 11:29:16.742400,500.33725
235,2008-02-05 15:07:26.342400,495.7312
236,2008-02-05 18:45:35.942400,490.53488
237,2008-02-05 22:23:45.542400,479.75333
238,2008-02-06 02:01:55.142400,482.57837
239,2008-02-06 05:40:04.742400,484.54044
240,2008-02-06 09:18:14.342400,478.91156
241,2008-02-06 12:56:23.942400,465.23843
242,2008-02-06 16:34:33.542400,453.7106
243,2008-02-06 20:12:43.142400,447.17654
244,2008-02-06 23:50:52.742400,435.74475
245,2008-02-07 03:29:02.342400,439.4408
246,2008-02-07 07:07:11.942400,455.476
247,2008-02-07 10:45:21.542400,435.4987
248,2008-02-07 14:23:31.142400,414.50247
249,2008-02-07 18:01:40.742400,415.07993
250,2008-02-07 21:39:50.342400,398.03357
251,2008-02-08 01:17:59.942400,399.81516
252,2008-02-08 04:56:09.542400,415.60504
253,2008-02-08 08:34:19.142400,406.0949
254,2008-02-08 12:12:28.742400,402.01715
255,2008-02-08 15:50:38.342400,401.66052
256,2008-02-08 19:28:47.942400,398.10168
257,2008-02-08 23:06:57.542400,406.7853
258,2008-02-09 02:45:07.142400,422.4943
259,2008-02-09 06:23:16.742400,448.46582
260,2008-02-09 10:01:26.342400,449.7731
261,2008-02-09 13:39:35.942400,453.3825
262,2008-02-09 17:17:45.542400,432.25998
263,2008-02-09 20:55:55.142400,449.8871
264,2008-02-10 00:34:04.742400,489.73843
265,2008-02-10 04:12:14.342400,514.4996
266,2008-02-10 07:50:23.942400,584.5789
267,2008-02-10 11:28:33.542400,592.234
268,2008-02-10 15:06:43.142400,617.5153
269,2008-02-10 18:44:52.742400,632.15466
270,2008-02-10 22:23:02.342400,625.4044
271,2008-02-11 02:01:11.942400,602.2058
272,2008-02-11 05:39:21.542400,625.63367
273,2008-02-11 09:17:31.142400,616.5227
274,2008-02-11 12:55:40.742400,656.9188
275,2008-02-11 16:33:50.342400,720.19385
276,2008-02-11 20:11:59.942400,732.42017
277,2008-02-11 23:50:09.542400,711.6796
278,2008-02-12 03:28:19.142400,693.3656
279,2008-02-12 07:06:28.742400,692.9919
280,2008-02-12 10:44:38.342400,623.27814
281,2008-02-12 14:22:47.942400,586.949
282,2008-02-12 18:00:57.542400,578.44543
283,2008-02-12 21:39:07.142400,632.44745
284,2008-02-13 01:17:16.742400,680.1902
285,2008-02-13 04:55:26.342400,670.65045
286,2008-02-13 08:33:35.942400,677.41125
287,2008-02-13 12:11:45.542400,662.17993
288,2008-02-13 15:49:55.142400,650.77997
289,2008-02-13 19:28:04.742400,651.4963
290,2008-02-13 23:06:14.342400,673.0744
291,2008-02-14 02:44:23.942400,695.91223
292,2008-02-14 06:22:33.542400,694.0428
293,2008-02-14 10:00:43.142400,682.27124
294,2008-02-14 13:38:52.742400,731.0159
295,2008-02-14 17:17:02.342400,707.35443
296,2008-02-14 20:55:11.942400,691.26666
297,2008-02-15 00:33:21.542400,693.14264
298,2008-02-15 04:11:31.142400,706.0449
299,2008-02-15 07:49:40.742400,628.8248
300,2008-02-15 11:27:50.342400,698.42267
301,2008-02-15 15:05:59.942400,691.0021
302,2008-02-15 18:44:09.542400,726.50214
303,2008-02-15 22:22:19.142400,749.023
304,2008-02-16 02:00:28.742400,753.34406
305,2008-02-16 05:38:38.342400,757.59875
306,2008-02-16 09:16:47.942400,735.61743
307,2008-02-16 12:54:57.542400,649.45917
308,2008-02-16 16:33:07.142400,629.71436
309,2008-02-16 20:11:16.742400,654.32623
310,2008-02-16 23:49:26.342400,663.15967
311,2008-02-17 03:27:35.942400,622.9395
312,2008-02-17 07:05:45.542400,638.3146
313,2008-02-17 10:43:55.142400,630.74884
314,2008-02-17 14:22:04.742400,548.26556
315,2008-02-17 18:00:14.342400,529.2909
316,2008-02-17 21:38:23.942400,525.87714
317,2008-02-18 01:16:33.542400,549.65436
318,2008-02-18 04:54:43.142400,537.4629
319,2008-02-18 08:32:52.742400,503.1264
320,2008-02-18 12:11:02.342400,508.99243
321,2008-02-18 15:49:11.942400,491.17053
322,2008-02-18 19:27:21.542400,478.69308
323,2008-02-18 23:05:31.142400,495.32886
324,2008-02-19 02:43:40.742400,502.81964
325,2008-02-19 06:21:50.342400,471.90695
326,2008-02-19 09:59:59.942400,440.70566
327,2008-02-19 13:38:09.542400,431.3611
328,2008-02-19 17:16:19.142400,453.25638
329,2008-02-19 20:54:28.742400,450.17487
330,2008-02-20 00:32:38.342400,426.816
331,2008-02-20 04:10:47.942400,416.86017
332,2008-02-20 07:48:57.542400,481.92984
333,2008-02-20 11:27:07.142400,467.91635
334,2008-02-20 15:05:16.742400,457.98706
335,2008-02-20 18:43:26.342400,448.86707
336,2008-02-20 22:21:35.942400,440.62888
337,2008-02-21 01:59:45.542400,426.74573
338,2008-02-21 05:37:55.142400,426.08432
339,2008-02-21 09:16:04.742400,470.57736
340,2008-02-21 12:54:14.342400,462.62234
341,2008-02-21 16:32:23.942400,438.51392
342,2008-02-21 20:10:33.542400,439.58618
343,2008-02-21 23:48:43.142400,432.5722
344,2008-02-22 03:26:52.742400,442.28528
345,2008-02-22 07:05:02.342400,433.61703
346,2008-02-22 10:43:11.942400,440.096
347,2008-02-22 14:21:21.542400,427.3798
348,2008-02-22 17:59:31.142400,412.69186
349,2008-02-22 21:37:40.742400,423.68097
350,2008-02-23 01:15:50.342400,429.8164
351,2008-02-23 04:53:59.942400,434.18503
352,2008-02-23 08:32:09.542400,439.90057
353,2008-02-23 12:10:19.142400,386.1672
354,2008-02-23 15:48:28.742400,377.89224
355,2008-02-23 19:26:38.342400,363.23196
356,2008-02-23 23:04:47.942400,369.71902
357,2008-02-24 02:42:57.542400,360.7977
358,2008-02-24 06:21:07.142400,390.14346
359,2008-02-24 09:59:16.742400,442.27518
360,2008-02-24 13:37:26.342400,429.1011
361,2008-02-24 17:15:35.942400,395.8133
362,2008-02-24 20:53:45.542400,383.74847
363,2008-02-25 00:31:55.142400,377.5976
364,2008-02-25 04:10:04.742400,376.73392
365,2008-02-25 07:48:14.342400,405.18484
366,2008-02-25 11:26:23.942400,435.12393
367,2008-02-25 15:04:33.542400,413.77115
368,2008-02-25 18:42:43.142400,413.88702
369,2008-02-25 22:20:52.742400,386.87802
370,2008-02-26 01:59:02.342400,389.71524
371,2008-02-26 05:37:11.942400,380.9771
372,2008-02-26 09:15:21.542400,397.3388
373,2008-02-26 12:53:31.142400,403.79492
374,2008-02-26 16:31:40.742400,387.78104
375,2008-02-26 20:09:50.342400,395.1862
376,2008-02-26 23:47:59.942400,402.8759
377,2008-02-27 03:26:09.542400,396.57593
378,2008-02-27 07:04:19.142400,400.32217
379,2008-02-27 10:42:28.742400,379.33432
380,2008-02-27 14:20:38.342400,411.27545
381,2008-02-27 17:58:47.942400,422.89612
382,2008-02-27 21:36:57.542400,447.98358
383,2008-02-28 01:15:07.142400,470.47064
384,2008-02-28 04:53:16.742400,490.90482
385,2008-02-28 08:31:26.342400,477.26215
386,2008-02-28 12:09:35.942400,468.9427
387,2008-02-28 15:47:45.542400,508.6493
388,2008-02-28 19:25:55.142400,577.61444
389,2008-02-28 23:04:04.742400,559.8798
390,2008-02-29 02:42:14.342400,545.2993
391,2008-02-29 06:20:23.942400,571.8965
392,2008-02-29 09:58:33.542400,571.0602
393,2008-02-29 13:36:43.142400,582.2009
394,2008-02-29 17:14:52.742400,617.6647
395,2008-02-29 20:53:02.342400,642.6124
396,2008-03-01 00:31:11.942400,605.0371
397,2008-03-01 04:09:21.542400,584.1413
398,2008-03-01 07:47:31.142400,598.3435
399,2008-03-01 11:25:40.742400,565.4991
400,2008-03-01 15:03:50.342400,539.1035
401,2008-03-01 18:41:59.942400,564.7868
402,2008-03-01 22:20:09.542400,570.04083
403,2008-03-02 01:58:19.142400,533.6578
404,2008-03-02 05:36:28.742400,536.75226
405,2008-03-02 09:14:38.342400,552.6852
406,2008-03-02 12:52:47.942400,531.7326
407,2008-03-02 16:30:57.542400,517.7905
408,2008-03-02 20:09:07.142400,528.6066
409,2008-03-02 23:47:16.742400,501.49472
410,2008-03-03 03:25:26.342400,499.7527
411,2008-03-03 07:03:35.942400,503.5374
412,2008-03-03 10:41:45.542400,502.4393
413,2008-03-03 14:19:55.142400,488.61472
414,2008-03-03 17:58:04.742400,477.80157
415,2008-03-03 21:36:14.342400,477.12
416,2008-03-04 01:14:23.942400,468.40836
417,2008-03-04 04:52:33.542400,462.94092
418,2008-03-04 08:30:43.142400,454.1949
419,2008-03-04 12:08:52.742400,445.357
420,2008-03-04 15:47:02.342400,434.6146
421,2008-03-04 19:25:11.942400,446.67798
422,2008-03-04 23:03:21.542400,453.3956
423,2008-03-05 02:41:31.142400,449.8226
424,2008-03-05 06:19:40.742400,436.0197
425,2008-03-05 09:57:50.342400,430.0215
426,2008-03-05 13:35:59.942400,428.15305
427,2008-03-05 17:14:09.542400,419.2631
428,2008-03-05 20:52:19.142400,415.41653
429,2008-03-06 00:30:28.742400,421.20917
430,2008-03-06 04:08:38.342400,428.5539
431,2008-03-06 07:46:47.942400,424.4885
432,2008-03-06 11:24:57.542400,428.23273
433,2008-03-06 15:03:07.142400,429.54596
434,2008-03-06 18:41:16.742400,407.88794
435,2008-03-06 22:19:26.342400,399.23508
436,2008-03-07 01:57:35.942400,410.88226
437,2008-03-07 05:35:45.542400,408.4164
438,2008-03-07 09:13:55.142400,392.60678
439,2008-03-07 12:52:04.742400,404.97717
440,2008-03-07 16:30:14.342400,410.31702
441,2008-03-07 20:08:23.942400,409.2314
442,2008-03-07 23:46:33.542400,454.78442
443,2008-03-08 03:24:43.142400,452.88025
444,2008-03-08 07:02:52.742400,439.5473
445,2008-03-08 10:41:02.342400,497.07132
446,2008-03-08 14:19:11.942400,483.96204
447,2008-03-08 17:57:21.542400,513.205
448,2008-03-08 21:35:31.142400,522.79224
449,2008-03-09 01:13:40.742400,547.29126
450,2008-03-09 04:51:50.342400,554.3216
451,2008-03-09 08:29:59.942400,594.6368
452,2008-03-09 12:08:09.542400,631.47906
453,2008-03-09 15:46:19.142400,635.8223
454,2008-03-09 19:24:28.742400,635.59094
455,2008-03-09 23:02:38.342400,651.40546
456,2008-03-10 02:40:47.942400,667.7693
457,2008-03-10 06:18:57.542400,663.08264
458,2008-03-10 09:57:07.142400,674.35724
459,2008-03-10 13:35:16.742400,684.80695
460,2008-03-10 17:13:26.342400,675.1365
461,2008-03-10 20:51:35.942400,660.6608
462,2008-03-11 00:29:45.542400,678.71936
463,2008-03-11 04:07:55.142400,678.76086
464,2008-03-11 07:46:04.742400,615.4547
465,2008-03-11 11:24:14.342400,622.5982
466,2008-03-11 15:02:23.942400,683.9582
467,2008-03-11 18:40:33.542400,696.7669
468,2008-03-11 22:18:43.142400,675.227
469,2008-03-12 01:56:52.742400,697.1988
470,2008-03-12 05:35:02.342400,752.1471
471,2008-03-12 09:13:11.942400,730.06085
472,2008-03-12 12:51:21.542400,729.02637
473,2008-03-12 16:29:31.142400,719.3417
474,2008-03-12 20:07:40.742400,734.65674
475,2008-03-12 23:45:50.342400,725.901
476,2008-03-13 03:23:59.942400,726.87213
477,2008-03-13 07:02:09.542400,731.5034
478,2008-03-13 10:40:19.142400,730.16327
479,2008-03-13 14:18:28.742400,757.6485
480,2008-03-13 17:56:38.342400,719.2808
481,2008-03-13 21:34:47.942400,693.7715
482,2008-03-14 01:12:57.542400,708.29645
483,2008-03-14 04:51:07.142400,721.62976
484,2008-03-14 08:29:16.742400,713.8325
485,2008-03-14 12:07:26.342400,680.50256
486,2008-03-14 15:45:35.942400,662.3478
487,2008-03-14 19:23:45.542400,653.5168
488,2008-03-14 23:01:55.142400,657.98645
489,2008-03-15 02:40:04.742400,655.45154
490,2008-03-15 06:18:14.342400,608.6368
491,2008-03-15 09:56:23.942400,605.5923
492,2008-03-15 13:34:33.542400,631.1959
493,2008-03-15 17:12:43.142400,626.0664
494,2008-03-15 20:50:52.742400,549.3364
495,2008-03-16 00:29:02.342400,567.8484
496,2008-03-16 04:07:11.942400,546.3574
497,2008-03-16 07:45:21.542400,601.1935
498,2008-03-16 11:23:31.142400,575.377
499,2008-03-16 15:01:40.742400,611.6009
500,2008-03-16 18:39:50.342400,574.94507
501,2008-03-16 22:17:59.942400,574.5383
502,2008-03-17 01:56:09.542400,553.0756
503,2008-03-17 05:34:19.142400,519.696
504,2008-03-17 09:12:28.742400,580.0027
505,2008-03-17 12:50:38.342400,571.53357
506,2008-03-17 16:28:47.942400,567.8599
507,2008-03-17 20:06:57.542400,563.3153
508,2008-03-17 23:45:07.142400,553.71655
509,2008-03-18 03:23:16.742400,567.15106
510,2008-03-18 07:01:26.342400,568.74005
511,2008-03-18 10:39:35.942400,531.7269
512,2008-03-18 14:17:45.542400,532.83374
513,2008-03-18 17:55:55.142400,509.2341
514,2008-03-18 21:34:04.742400,502.97287
515,2008-03-19 01:12:14.342400,487.8979
516,2008-03-19 04:50:23.942400,500.57303
517,2008-03-19 08:28:33.542400,478.5798
518,2008-03-19 12:06:43.142400,484.02148
519,2008-03-19 15:44:52.742400,490.94922
520,2008-03-19 19:23:02.342400,463.48227
521,2008-03-19 23:01:11.942400,447.56638
522,2008-03-20 02:39:21.542400,456.3366
523,2008-03-20 06:17:31.142400,446.89
524,2008-03-20 09:55:40.742400,447.87836
525,2008-03-20 13:33:50.342400,434.60632
526,2008-03-20 17:11:59.942400,405.06003
527,2008-03-20 20:50:09.542400,399.11935
528,2008-03-21 00:28:19.142400,399.7713
529,2008-03-21 04:06:28.742400,413.47604
530,2008-03-21 07:44:38.342400,406.29166
531,2008-03-21 11:22:47.942400,414.2714
532,2008-03-21 15:00:57.542400,402.7001
533,2008-03-21 18:39:07.142400,397.39987
534,2008-03-21 22:17:16.742400,377.73605
535,2008-03-22 01:55:26.342400,378.07822
536,2008-03-22 05:33:35.942400,390.12216
537,2008-03-22 09:11:45.542400,370.68057
538,2008-03-22 12:49:55.142400,377.85666
539,2008-03-22 16:28:04.742400,367.17267
540,2008-03-22 20:06:14.342400,374.25452
541,2008-03-22 23:44:23.942400,375.31253
542,2008-03-23 03:22:33.542400,372.42694
543,2008-03-23 07:00:43.142400,380.21204
544,2008-03-23 10:38:52.742400,361.06772
545,2008-03-23 14:17:02.342400,365.01303
546,2008-03-23 17:55:11.942400,361.24805
547,2008-03-23 21:33:21.542400,367.2839
548,2008-03-24 01:11:31.142400,363.78223
549,2008-03-24 04:49:40.742400,358.4596
550,2008-03-24 08:27:50.342400,357.68896
551,2008-03-24 12:05:59.942400,341.25024
552,2008-03-24 15:44:09.542400,347.3765
553,2008-03-24 19:22:19.142400,350.36877
554,2008-03-24 23:00:28.742400,368.0565
555,2008-03-25 02:38:38.342400,390.41742
556,2008-03-25 06:16:47.942400,373.3027
557,2008-03-25 09:54:57.542400,358.82974
558,2008-03-25 13:33:07.142400,397.6174
559,2008-03-25 17:11:16.742400,366.57828
560,2008-03-25 20:49:26.342400,405.4745
561,2008-03-26 00:27:35.942400,420.10287
562,2008-03-26 04:05:45.542400,462.94394
563,2008-03-26 07:43:55.142400,467.2904
564,2008-03-26 11:22:04.742400,460.42273
565,2008-03-26 15:00:14.342400,481.2125
566,2008-03-26 18:38:23.942400,483.75925
567,2008-03-26 22:16:33.542400,487.42282
568,2008-03-27 01:54:43.142400,501.49722
569,2008-03-27 05:32:52.742400,550.3806
570,2008-03-27 09:11:02.342400,536.30743
571,2008-03-27 12:49:11.942400,561.4057
572,2008-03-27 16:27:21.542400,551.7665
573,2008-03-27 20:05:31.142400,552.1485
574,2008-03-27 23:43:40.742400,568.4758
575,2008-03-28 03:21:50.342400,557.7975
576,2008-03-28 06:59:59.942400,571.3416
577,2008-03-28 10:38:09.542400,560.52563
578,2008-03-28 14:16:19.142400,601.92053
579,2008-03-28 17:54:28.742400,611.39417
580,2008-03-28 21:32:38.342400,605.59393
581,2008-03-29 01:10:47.942400,572.02045
582,2008-03-29 04:48:57.542400,550.7847
583,2008-03-29 08:27:07.142400,551.3464
584,2008-03-29 12:05:16.742400,534.7952
585,2008-03-29 15:43:26.342400,534.50757
586,2008-03-29 19:21:35.942400,528.8397
587,2008-03-29 22:59:45.542400,526.44995
588,2008-03-30 02:37:55.142400,510.95886
589,2008-03-30 06:16:04.742400,509.7843
590,2008-03-30 09:54:14.342400,489.07324
591,2008-03-30 13:32:23.942400,490.91095
592,2008-03-30 17:10:33.542400,480.22928
593,2008-03-30 20:48:43.142400,475.6923
594,2008-03-31 00:26:52.742400,474.3634
595,2008-03-31 04:05:02.342400,477.61343
596,2008-03-31 07:43:11.942400,465.3558
597,2008-03-31 11:21:21.542400,442.27936
598,2008-03-31 14:59:31.142400,441.78845
599,2008-03-31 18:37:40.742400,431.1571
600,2008-03-31 22:15:50.342400,427.40262
601,2008-04-01 01:53:59.942400,417.95233
602,2008-04-01 05:32:09.542400,424.8777
603,2008-04-01 09:10:19.142400,407.86072
604,2008-04-01 12:48:28.742400,408.8749
605,2008-04-01 16:26:38.342400,399.56693
606,2008-04-01 20:04:47.942400,399.71658
607,2008-04-01 23:42:57.542400,394.27573
608,2008-04-02 03:21:07.142400,397.4386
